doi,paragraph_index,topic,term,count
10.108001425690903235276,3634,2,capital,4
10.108001425690903235276,3634,2,economic capital,1
10.108001425690903235276,3634,2,cultural capital,3
10.108001425690903235276,3635,2,habitus,1
10.108001425690903235276,3635,2,capital,5
10.108001425690903235276,3635,2,economic capital,1
10.108001425690903235276,3635,2,cultural capital,1
10.108001425690903235276,3635,2,social capital,3
10.108001425690903235276,3636,2,habitus,4
10.108001425690903235276,3636,2,capital,3
10.108001425690903235276,3636,2,economic capital,1
10.108001425690903235276,3636,2,social capital,2
10.108001425690903235276,3637,2,habitus,6
10.108001425690903235276,3638,2,habitus,4
10.108001425690903235276,3638,2,capital,2
10.108001425690903235276,3638,2,cultural capital,1
10.108001425690903235276,3639,2,habitus,2
10.108001425690903235276,3639,2,capital,3
10.108001425690903235276,3639,2,cultural capital,1
10.108001425690903235276,3640,2,habitus,2
10.108001425690903235276,3640,2,capital,2
10.108001425690903235276,3641,2,habitus,1
10.108001425690903235276,3641,2,capital,1
10.108001425690903235276,3641,2,doxa,2
10.108001425690903235276,3642,2,habitus,1
10.108001425690903235276,3643,2,habitus,3
10.108001425690903235276,3643,2,capital,2
10.108001425690903235276,3643,2,cultural capital,1
10.108001425690903235276,3644,2,habitus,4
10.108001425690903235276,3644,2,capital,3
10.108001425690903235276,3644,2,economic capital,1
10.108001425690903235276,3644,2,cultural capital,1
10.108001425690903235276,3645,2,habitus,1
10.108001425690903235276,3645,2,field,1
10.108001425690903235276,3645,2,capital,1
10.108001425690903235276,3645,2,economic capital,1
10.108001425690903385345,3646,4,habitus,3
10.108001425690903385345,3646,4,field,1
10.108001425690903385345,3647,2,capital,3
10.108001425690903385345,3647,2,economic capital,1
10.108001425690903385345,3647,2,cultural capital,2
10.108001425690903385345,3647,2,doxa,2
10.108001425690903385352,3648,2,habitus,1
10.108001425690903385352,3648,2,field,1
10.108001425690903385352,3648,2,capital,4
10.108001425690903385352,3648,2,cultural capital,3
10.108001425690903385352,3649,2,capital,2
10.108001425690903385352,3649,2,cultural capital,2
10.108001425690903385352,3650,2,habitus,2
10.108001425690903385352,3650,2,field,1
10.108001425690903385352,3650,2,capital,1
10.108001425690903385352,3650,2,cultural capital,1
10.108001425690903385352,3651,2,field,5
10.108001425690903385352,3651,2,capital,1
10.108001425690903385352,3652,1,field,6
10.108001425690903385352,3652,1,capital,5
10.108001425690903385352,3652,1,economic capital,1
10.108001425690903385352,3652,1,cultural capital,1
10.108001425690903385352,3652,1,social capital,1
10.108001425690903385352,3653,2,field,3
10.108001425690903385352,3653,2,capital,1
10.108001425690903385352,3654,3,habitus,2
10.108001425690903385352,3654,3,field,1
10.108001425690903385352,3655,3,habitus,4
10.108001425690903385352,3655,3,field,1
10.108001425690903385352,3656,2,habitus,3
10.108001425690903385352,3657,2,field,2
10.108001425690903385352,3657,2,capital,7
10.108001425690903385352,3657,2,economic capital,1
10.108001425690903385352,3657,2,cultural capital,2
10.108001425690903385352,3657,2,social capital,2
10.108001425690903385352,3658,2,habitus,2
10.108001425690903385352,3658,2,capital,3
10.108001425690903385352,3658,2,economic capital,1
10.108001425690903385352,3658,2,cultural capital,1
10.108001425690903385352,3658,2,social capital,1
10.108001425690903385428,3659,2,capital,5
10.108001425690903385428,3659,2,cultural capital,5
10.108001425690903385428,3660,2,capital,3
10.108001425690903385428,3660,2,cultural capital,3
10.108001425690903385428,3661,0,capital,4
10.108001425690903385428,3661,0,cultural capital,4
10.108001425690903385428,3661,0,illusio,1
10.108001425690903385451,3662,2,capital,6
10.108001425690903385451,3662,2,social capital,1
10.108001425690903385451,3663,2,capital,1
10.108001425690903385451,3664,2,capital,2
10.108001425690903385501,3665,3,habitus,1
10.108001425690903385501,3665,3,field,1
10.108001425690903385501,3666,3,habitus,1
10.108001425690903385501,3666,3,field,1
10.108001425690903385501,3666,3,capital,1
10.108001425690903385501,3667,3,habitus,3
10.108001425690903385501,3667,3,field,2
10.108001425690903385501,3668,3,habitus,5
10.108001425690903385501,3668,3,field,5
10.108001425690903385501,3669,3,habitus,3
10.108001425690903385501,3669,3,field,5
10.108001425690903385501,3670,4,field,1
10.108001425690903385501,3670,4,doxa,2
10.108001425690903385501,3671,3,field,1
10.108001425690903385501,3671,3,capital,1
10.108001425690903385501,3672,4,capital,1
10.108001425690903385501,3675,3,capital,1
10.108001425690903385501,3676,2,field,1
10.108001425690903385501,3677,2,field,1
10.108001425690903385501,3678,3,field,2
10.108001425690903539024,3679,2,habitus,1
10.108001425690903539024,3680,2,capital,2
10.108001425690903539024,3680,2,cultural capital,2
10.108001425690903539024,3681,2,habitus,6
10.108001425690903539024,3681,2,capital,1
10.108001425690903539024,3681,2,cultural capital,1
10.108001425690903539024,3682,2,habitus,4
10.108001425690903539024,3682,2,capital,2
10.108001425690903539024,3682,2,cultural capital,2
10.108001425690903539024,3683,2,habitus,1
10.108001425690903539024,3683,2,capital,2
10.108001425690903539024,3683,2,cultural capital,2
10.108001425690903539024,3684,2,capital,2
10.108001425690903539024,3684,2,cultural capital,2
10.108001425690903539065,3686,2,capital,2
10.108001425690903539065,3686,2,cultural capital,2
10.108001425690903539065,3686,2,doxa,1
10.108001425690903539065,3687,2,field,1
10.108001425690903539065,3687,2,capital,1
10.108001425690903539065,3687,2,cultural capital,1
10.108001425690903539065,3688,2,field,1
10.108001425690903539065,3688,2,capital,3
10.108001425690903539065,3688,2,cultural capital,3
10.108001425690903539065,3689,2,capital,2
10.108001425690903539065,3689,2,cultural capital,2
10.108001425690903539065,3690,2,habitus,2
10.108001425690903539065,3690,2,field,1
10.108001425690903539065,3690,2,capital,4
10.108001425690903539065,3690,2,cultural capital,4
10.108001425690903539065,3691,2,habitus,2
10.108001425690903539065,3691,2,capital,2
10.108001425690903539065,3691,2,cultural capital,2
10.108001425690903539065,3693,2,capital,3
10.108001425690903539065,3693,2,cultural capital,3
10.108001425690903539065,3694,2,capital,3
10.108001425690903539065,3694,2,cultural capital,3
10.108001425690903539065,3694,2,doxa,2
10.108001425690903539065,3695,2,capital,1
10.108001425690903539065,3695,2,cultural capital,1
10.108001425690903539065,3695,2,doxa,3
10.108001425690903539065,3696,2,capital,1
10.108001425690903539065,3696,2,cultural capital,1
10.108001425690903539065,3696,2,doxa,1
10.108001425690903539065,3697,2,capital,3
10.108001425690903539065,3697,2,cultural capital,1
10.108001425690903539065,3698,2,capital,8
10.108001425690903539065,3698,2,economic capital,1
10.108001425690903539065,3698,2,cultural capital,4
10.108001425690903539065,3699,2,field,2
10.108001425690903539065,3699,2,capital,2
10.108001425690903539065,3700,2,field,9
10.108001425690903539065,3700,2,capital,4
10.108001425690903539065,3700,2,economic capital,1
10.108001425690903539065,3700,2,cultural capital,3
10.108001425690903539065,3701,2,field,7
10.108001425690903539065,3701,2,capital,6
10.108001425690903539065,3701,2,cultural capital,6
10.108001425690903539065,3701,2,doxa,2
10.108001425690903539065,3702,2,field,1
10.108001425690903539065,3702,2,capital,3
10.108001425690903539065,3702,2,economic capital,1
10.108001425690903539065,3702,2,cultural capital,1
10.108001425690903539065,3702,2,doxa,1
10.108001425690903539065,3703,0,capital,8
10.108001425690903539065,3703,0,economic capital,3
10.108001425690903539065,3703,0,cultural capital,1
10.108001425690903539065,3703,0,social capital,2
10.108001425690903539065,3703,0,doxa,1
10.108001425690903539065,3704,0,field,1
10.108001425690903539065,3704,0,capital,6
10.108001425690903539065,3704,0,economic capital,2
10.108001425690903539065,3704,0,cultural capital,1
10.108001425690903539065,3704,0,social capital,2
10.108001425690903539065,3705,0,field,1
10.108001425690903539065,3705,0,capital,1
10.108001425690903539065,3705,0,cultural capital,1
10.108001425690903539065,3706,2,field,1
10.108001425690903539065,3706,2,capital,1
10.108001425690903539065,3707,2,field,2
10.108001425690903539065,3707,2,capital,1
10.108001425690903539065,3708,0,field,3
10.108001425690903539065,3709,2,field,1
10.108001425690903539065,3710,0,capital,1
10.108001425690903539065,3710,0,cultural capital,1
10.108001425690903539065,3710,0,doxa,1
10.108001425690903539065,3711,2,capital,6
10.108001425690903539065,3711,2,cultural capital,6
10.108001425690903539065,3712,2,habitus,1
10.108001425690903539065,3712,2,field,1
10.108001425690903539065,3712,2,capital,3
10.108001425690903539065,3712,2,cultural capital,3
10.108001425690903539065,3713,2,capital,1
10.108001425690903539065,3713,2,cultural capital,1
10.108001425690903539065,3713,2,doxa,1
10.108001425690903539107,3714,2,field,1
10.108001425690903539107,3715,2,field,1
10.108001425690903539107,3716,1,field,1
10.108001425690903539107,3716,1,capital,1
10.108001425690903539107,3719,1,field,3
10.108001425690903539107,3720,1,field,2
10.108001425690903539107,3721,1,field,2
10.108001425690903539107,3721,1,doxa,1
10.108001425690903539107,3722,1,field,2
10.108001425690903539107,3722,1,doxa,1
10.108001425690903539107,3723,1,field,1
10.108001425690903539107,3723,1,doxa,1
10.108001425690903539164,3724,2,doxa,1
10.108001425690903539164,3726,2,capital,4
10.108001425690903539164,3726,2,economic capital,1
10.108001425690903539164,3726,2,cultural capital,1
10.108001425690903539164,3728,2,habitus,1
10.108001425690903539164,3728,2,capital,3
10.108001425690903539164,3729,3,habitus,1
10.108001425690903539164,3729,3,capital,1
10.108001425690903539164,3730,3,habitus,1
10.108001425690903539164,3730,3,capital,2
10.108001425690903539164,3731,3,capital,2
10.108001425690903539164,3731,3,cultural capital,1
10.108001425690903539164,3733,3,habitus,1
10.108001425690903539164,3737,2,habitus,1
10.108001425690903539164,3737,2,capital,3
10.108001425690903539164,3737,2,economic capital,1
10.108001425690903539164,3737,2,cultural capital,1
10.108001425691003700516,3738,2,doxa,1
10.108001425691003700540,3740,4,field,2
10.108001425691003700540,3741,1,field,3
10.108001425691003700540,3742,1,field,3
10.108001425691003700540,3742,1,doxa,3
10.108001425691003700540,3743,1,doxa,6
10.108001425691003700540,3744,1,field,1
10.108001425691003700540,3744,1,doxa,12
10.108001425691003700565,3745,2,field,1
10.108001425691003700565,3745,2,doxa,1
10.108001425691003700565,3746,2,capital,5
10.108001425691003700565,3746,2,cultural capital,5
10.108001425691003700565,3747,2,field,3
10.108001425691003700565,3747,2,capital,6
10.108001425691003700565,3747,2,cultural capital,6
10.108001425691003700565,3748,2,field,8
10.108001425691003700565,3748,2,capital,2
10.108001425691003700565,3748,2,cultural capital,2
10.108001425691003700565,3749,2,field,3
10.108001425691003700565,3749,2,doxa,4
10.108001425691003700565,3750,2,field,2
10.108001425691003700565,3750,2,doxa,5
10.108001425691003700565,3751,2,field,1
10.108001425691003700565,3751,2,capital,2
10.108001425691003700565,3751,2,cultural capital,2
10.108001425691003700565,3752,2,field,2
10.108001425691003700565,3752,2,doxa,1
10.108001425692.2010.484918,3753,4,field,1
10.108001425692.2010.484918,3753,4,capital,6
10.108001425692.2010.484918,3753,4,social capital,5
10.108001425692.2010.484921,3754,2,capital,1
10.108001425692.2010.484921,3754,2,cultural capital,1
10.108001425692.2010.484921,3754,2,doxa,1
10.108001425692.2010.484922,3755,0,habitus,1
10.108001425692.2010.484922,3755,0,capital,4
10.108001425692.2010.484922,3755,0,cultural capital,4
10.108001425692.2010.515105,3757,2,habitus,3
10.108001425692.2010.515105,3757,2,field,2
10.108001425692.2010.515105,3757,2,capital,1
10.108001425692.2010.515105,3757,2,social capital,1
10.108001425692.2010.515109,3758,0,habitus,1
10.108001425692.2010.515109,3759,0,habitus,1
10.108001425692.2010.515110,3760,1,habitus,2
10.108001425692.2010.515110,3761,1,habitus,2
10.108001425692.2010.515110,3761,1,doxa,1
10.108001425692.2010.515111,3766,4,capital,17
10.108001425692.2010.515111,3766,4,social capital,16
10.108001425692.2010.515111,3767,4,capital,9
10.108001425692.2010.515111,3767,4,social capital,9
10.108001425692.2010.515111,3768,4,capital,10
10.108001425692.2010.515111,3768,4,social capital,10
10.108001425692.2010.515111,3769,4,capital,6
10.108001425692.2010.515111,3769,4,social capital,6
10.108001425692.2010.515111,3770,4,capital,8
10.108001425692.2010.515111,3770,4,social capital,8
10.108001425692.2010.515111,3771,4,capital,2
10.108001425692.2010.515111,3771,4,social capital,2
10.108001425692.2010.515111,3772,4,capital,8
10.108001425692.2010.515111,3772,4,social capital,8
10.108001425692.2010.515111,3773,4,capital,2
10.108001425692.2010.515111,3773,4,social capital,1
10.108001425692.2010.515111,3774,2,habitus,1
10.108001425692.2010.515111,3774,2,capital,4
10.108001425692.2010.515111,3774,2,cultural capital,1
10.108001425692.2010.515111,3774,2,social capital,3
10.108001425692.2010.515111,3775,4,habitus,1
10.108001425692.2010.515111,3775,4,capital,5
10.108001425692.2010.515111,3775,4,cultural capital,1
10.108001425692.2010.515111,3775,4,social capital,4
10.108001425692.2010.528871,3776,2,capital,1
10.108001425692.2010.528871,3776,2,symbolic power,1
10.108001425692.2010.528871,3777,4,symbolic power,1
10.108001425692.2010.528871,3778,4,habitus,2
10.108001425692.2010.528871,3778,4,field,1
10.108001425692.2010.528871,3778,4,capital,5
10.108001425692.2010.528871,3779,4,habitus,1
10.108001425692.2011.527719,3783,3,illusio,1
10.108001425692.2011.527725,3785,2,field,1
10.108001425692.2011.527725,3785,2,capital,1
10.108001425692.2011.527725,3785,2,cultural capital,1
10.108001425692.2011.527725,3786,2,field,3
10.108001425692.2011.527725,3786,2,capital,5
10.108001425692.2011.527725,3786,2,cultural capital,4
10.108001425692.2011.527725,3787,4,field,1
10.108001425692.2011.527725,3787,4,capital,2
10.108001425692.2011.527725,3787,4,cultural capital,2
10.108001425692.2011.527725,3787,4,doxa,1
10.108001425692.2011.527725,3788,2,field,1
10.108001425692.2011.527725,3788,2,capital,3
10.108001425692.2011.527725,3788,2,cultural capital,3
10.108001425692.2011.547309,3789,2,doxa,1
10.108001425692.2011.547309,3792,2,field,1
10.108001425692.2011.547311,3793,3,habitus,3
10.108001425692.2011.547311,3793,3,field,1
10.108001425692.2011.547311,3794,3,habitus,6
10.108001425692.2011.547311,3794,3,field,1
10.108001425692.2011.547311,3795,3,habitus,4
10.108001425692.2011.547311,3795,3,field,1
10.108001425692.2011.559337,3796,1,habitus,6
10.108001425692.2011.559337,3796,1,field,1
10.108001425692.2011.559337,3796,1,doxa,2
10.108001425692.2011.559337,3797,1,habitus,7
10.108001425692.2011.559337,3797,1,field,1
10.108001425692.2011.559337,3797,1,capital,2
10.108001425692.2011.559337,3797,1,cultural capital,1
10.108001425692.2011.559337,3797,1,doxa,3
10.108001425692.2011.559337,3798,1,habitus,5
10.108001425692.2011.559337,3798,1,field,2
10.108001425692.2011.559337,3798,1,capital,2
10.108001425692.2011.559337,3798,1,cultural capital,1
10.108001425692.2011.559337,3798,1,doxa,3
10.108001425692.2011.559337,3799,2,habitus,3
10.108001425692.2011.559337,3799,2,field,1
10.108001425692.2011.559337,3799,2,capital,1
10.108001425692.2011.559337,3800,1,habitus,1
10.108001425692.2011.559337,3800,1,field,1
10.108001425692.2011.559337,3800,1,capital,1
10.108001425692.2011.559337,3800,1,doxa,2
10.108001425692.2011.559337,3801,2,habitus,3
10.108001425692.2011.559337,3801,2,field,2
10.108001425692.2011.559337,3801,2,capital,2
10.108001425692.2011.559337,3801,2,cultural capital,1
10.108001425692.2011.559337,3802,2,habitus,6
